TIME,year,month,T#BE#burro,T#DE#burro,T#ES#burro,T#FR#burro,T#IE#burro,T#NL#burro,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2001-02-05,2001,2,317.88,342.79,,315.25,287.14,,2.48,2.75,1.91,1.64,3.57,4.98,23027.04,20449.05,23637.82,22444.64,15280.53,28004.15
2001-02-12,2001,2,315.82,339.87,,311.87,287.14,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-02-19,2001,2,314.0,338.41,293.04,309.15,287.14,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-02-26,2001,2,312.76,336.95,291.35,306.65,287.14,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-03-05,2001,3,312.68,334.75,289.77,304.79,287.14,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-03-12,2001,3,313.16,332.56,,303.05,287.14,307.6,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-03-19,2001,3,313.87,330.73,,302.5,287.14,307.6,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-03-26,2001,3,314.26,,,,292.04,307.6,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-04-02,2001,4,314.88,,,,292.04,308.57,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-04-09,2001,4,315.43,,,,292.04,309.54,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-04-16,2001,4,315.98,,,,292.04,310.52,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-04-23,2001,4,316.67,,,,292.04,311.16,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-04-30,2001,4,317.14,,,,293.31,312.14,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-05-07,2001,5,317.62,,,,294.58,313.11,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-05-14,2001,5,318.61,335.19,,,295.85,315.05,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-05-21,2001,5,319.57,335.92,,,298.03,316.35,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-05-28,2001,5,320.86,336.43,,,300.2,318.94,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-06-04,2001,6,321.85,337.67,,,302.38,321.54,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-06-11,2001,6,322.97,338.91,,,304.56,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-06-18,2001,6,324.19,339.64,,,305.47,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-06-25,2001,6,325.36,340.38,,,306.37,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-07-02,2001,7,326.32,341.69,,,307.28,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-07-09,2001,7,327.04,343.01,,,307.28,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-07-16,2001,7,327.33,344.32,304.62,327.35,307.28,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-07-23,2001,7,327.75,344.91,307.4,328.16,306.92,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-07-30,2001,7,327.89,345.49,,327.61,306.55,335.8,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-08-06,2001,8,327.59,346.08,,326.31,306.19,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-08-13,2001,8,327.04,346.66,,324.61,304.2,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-08-20,2001,8,326.49,346.66,,322.43,302.2,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-08-27,2001,8,326.0,346.66,,320.25,300.2,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-09-03,2001,9,325.77,345.93,,318.07,298.21,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-09-10,2001,9,325.22,345.2,,316.0,296.58,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-09-17,2001,9,325.08,344.47,,314.48,294.95,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-09-24,2001,9,325.18,343.73,,313.28,293.32,327.05,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-10-01,2001,10,324.92,343.0,,312.41,293.32,324.14,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-10-08,2001,10,324.62,341.54,,311.97,293.32,320.89,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-10-15,2001,10,324.1,340.08,300.63,311.32,293.32,316.68,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-10-22,2001,10,323.43,,298.59,310.01,293.32,313.11,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-10-29,2001,10,321.96,,296.55,308.27,293.32,309.1,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-11-05,2001,11,319.96,,296.13,306.29,293.31,305.72,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-11-12,2001,11,317.87,,295.53,304.75,293.31,303.32,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-11-19,2001,11,316.17,,,302.68,293.31,300.92,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-11-26,2001,11,314.26,,,300.61,293.31,299.5,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-03,2001,12,312.24,,,298.54,293.31,299.04,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-10,2001,12,309.95,,,297.12,293.31,298.59,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-17,2001,12,308.66,,,296.14,293.31,298.59,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-24,2001,12,307.55,,,295.4,,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-31,2001,12,306.49,,,,,,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2002-01-07,2002,1,305.53,,,,,,,,,,,,,,,,,
2002-01-14,2002,1,304.48,311.25,,,,,,,,,,,,,,,,
2002-01-21,2002,1,303.21,308.62,,,,,,,,,,,,,,,,
2002-01-28,2002,1,301.92,305.99,,,,,2.0,2.6,1.66,1.8,3.29,4.73,24152.85,21572.58,24524.86,23500.16,16361.96,30809.85
2002-02-04,2002,2,300.75,303.35,,,,,1.88,2.56,1.58,1.84,3.22,4.69,24437.3,21840.49,24749.0,23762.86,16610.21,31441.71
2002-02-11,2002,2,299.68,300.72,,,293.05,,1.76,2.51,1.5,1.88,3.14,4.65,24721.75,22108.39,24973.13,24025.57,16858.45,32073.57
2002-02-18,2002,2,298.53,298.14,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-02-25,2002,2,297.73,295.57,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-04,2002,3,297.51,295.0,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-11,2002,3,297.64,295.0,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-18,2002,3,298.31,295.0,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-25,2002,3,298.76,,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-01,2002,4,299.21,,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-08,2002,4,299.64,,,294.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-15,2002,4,299.54,,,294.0,293.0,299.36,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-22,2002,4,299.1,,,293.71,293.0,299.21,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-29,2002,4,298.77,,,293.43,293.0,299.07,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-06,2002,5,298.11,,,,293.0,298.93,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-13,2002,5,297.37,295.0,,292.86,293.0,298.79,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-20,2002,5,296.79,295.0,,292.57,293.0,298.64,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-27,2002,5,296.27,295.14,295.4,292.29,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-03,2002,6,295.96,295.29,295.93,292.0,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-10,2002,6,295.89,295.57,296.46,292.0,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-17,2002,6,295.76,295.86,296.46,292.0,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-24,2002,6,295.74,296.29,296.99,292.0,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-01,2002,7,296.04,296.71,,292.07,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-08,2002,7,296.17,297.14,,292.14,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-15,2002,7,296.73,297.86,,292.21,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-22,2002,7,297.43,298.57,,292.29,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-29,2002,7,297.77,299.14,,292.36,293.0,298.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-05,2002,8,298.19,299.86,,292.43,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-12,2002,8,298.34,,,292.5,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-19,2002,8,298.41,,296.99,292.57,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-26,2002,8,299.13,,,292.64,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-02,2002,9,299.64,,,292.86,293.0,301.86,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-09,2002,9,300.34,,,293.36,293.0,302.93,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-16,2002,9,301.47,,,,293.0,304.0,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-23,2002,9,302.73,,,,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-30,2002,9,304.24,,,296.14,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-07,2002,10,305.96,,,297.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-14,2002,10,306.9,,,297.86,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-21,2002,10,307.66,311.71,,298.57,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-28,2002,10,308.17,312.14,,299.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-04,2002,11,308.46,312.57,,299.0,293.0,,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-11,2002,11,308.61,313.0,288.61,298.71,293.0,307.86,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-18,2002,11,308.77,,287.73,298.43,293.0,307.57,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-25,2002,11,308.61,,286.86,298.14,293.0,307.14,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-02,2002,12,308.56,,286.59,297.86,293.0,306.57,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-09,2002,12,308.36,,286.31,297.57,293.0,306.0,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-16,2002,12,307.84,,287.0,297.29,293.0,305.43,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-23,2002,12,307.36,,286.98,297.0,293.0,304.86,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-30,2002,12,307.36,,,297.0,293.0,304.29,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2003-01-06,2003,1,307.17,,,297.0,293.0,304.14,,,,,,,,,,,,
2003-01-13,2003,1,306.76,,,297.0,293.0,304.0,,,,,,,,,,,,
2003-01-20,2003,1,306.07,,,297.0,293.0,304.0,,,,,,,,,,,,
2003-01-27,2003,1,305.31,,,297.0,293.0,303.86,1.61,2.58,1.2,2.02,3.05,3.97,28234.2,25319.17,28119.03,27339.5,19623.34,37561.49
2003-02-03,2003,2,305.04,,,296.86,293.0,303.71,1.61,2.61,1.14,2.05,3.05,3.81,29041.2,26054.89,28849.47,28102.31,20252.51,38775.5
2003-02-10,2003,2,,,,296.71,293.0,303.57,1.6,2.64,1.09,2.07,3.04,3.65,29848.21,26790.6,29579.92,28865.12,20881.67,39989.52
2003-02-17,2003,2,,302.29,283.63,,293.0,303.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-02-24,2003,2,,302.14,284.21,,293.0,302.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-03,2003,3,,302.0,284.84,,293.0,302.14,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-10,2003,3,,302.0,285.6,,293.0,301.57,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-17,2003,3,,302.0,286.46,,293.0,301.14,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-24,2003,3,,,287.2,,293.0,300.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-31,2003,3,305.16,,288.05,,293.0,300.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-07,2003,4,305.63,,288.97,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-14,2003,4,305.06,,289.89,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-21,2003,4,304.53,,290.92,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-28,2003,4,304.14,,291.62,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-05,2003,5,303.71,,,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-12,2003,5,303.29,,,,293.0,300.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-19,2003,5,303.0,,,,293.0,300.21,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-26,2003,5,302.86,,,,293.0,300.5,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-02,2003,6,303.0,302.43,,294.43,293.0,300.79,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-09,2003,6,303.0,302.71,,294.57,,301.07,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-16,2003,6,302.86,303.0,,294.71,,301.5,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-23,2003,6,303.14,303.29,,294.86,,301.93,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-30,2003,6,303.71,304.0,,295.57,293.57,302.36,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-07,2003,7,304.14,304.57,,296.14,293.71,303.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-14,2003,7,304.43,305.14,,296.43,293.86,303.57,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-21,2003,7,305.14,305.71,295.25,296.86,294.0,304.43,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-28,2003,7,306.14,306.14,296.7,297.43,294.0,305.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-04,2003,8,307.14,306.57,297.98,298.0,294.0,306.14,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-11,2003,8,307.86,307.0,298.83,298.86,294.0,307.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-18,2003,8,308.71,307.0,299.23,299.14,294.0,308.14,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-25,2003,8,309.57,307.71,299.87,299.57,294.0,308.86,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-01,2003,9,310.71,308.43,299.93,300.86,294.0,309.57,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-08,2003,9,311.57,309.43,299.37,302.14,294.0,310.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-15,2003,9,312.14,310.43,299.22,303.57,294.0,310.43,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-22,2003,9,312.86,311.43,299.51,305.0,294.0,310.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-29,2003,9,313.29,312.43,300.11,306.29,294.0,311.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-06,2003,10,313.29,313.43,,,294.0,311.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-13,2003,10,313.43,313.71,,,294.0,311.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-20,2003,10,313.14,314.0,,,294.0,311.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-27,2003,10,312.71,314.0,,,294.0,311.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-03,2003,11,312.43,314.0,,,294.0,310.57,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-10,2003,11,312.0,313.86,,,294.0,310.14,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-17,2003,11,311.71,313.71,,,294.0,309.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-24,2003,11,311.29,313.57,,,294.0,309.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-01,2003,12,310.43,313.43,,,294.0,308.43,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-08,2003,12,309.86,313.29,,,294.0,307.57,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-15,2003,12,309.14,312.86,,,294.0,306.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-22,2003,12,308.29,312.43,,,294.0,306.0,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-29,2003,12,,312.14,,,294.0,,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2004-01-05,2004,1,,311.86,302.45,,294.0,,,,,,,,,,,,,
2004-01-12,2004,1,,310.57,301.47,,294.0,,,,,,,,,,,,,
2004-01-19,2004,1,,309.14,300.57,,294.0,,,,,,,,,,,,,
2004-01-26,2004,1,,307.0,299.36,,294.0,,1.88,2.41,1.4,2.12,3.04,2.75,33383.32,29692.54,32479.67,32010.35,23451.5,44946.77
2004-02-02,2004,2,,305.14,297.94,298.79,294.0,,1.95,2.34,1.49,2.13,3.04,2.57,34065.35,30234.09,33022.0,32605.95,23936.67,45882.58
2004-02-09,2004,2,,303.29,297.3,297.57,294.0,,2.02,2.27,1.58,2.14,3.04,2.38,34747.38,30775.65,33564.33,33201.56,24421.83,46818.39
2004-02-16,2004,2,300.71,301.43,296.06,296.5,294.0,300.43,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-02-23,2004,2,300.0,299.57,294.77,295.71,294.0,300.29,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-01,2004,3,299.86,298.71,294.01,294.86,294.0,300.14,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-08,2004,3,299.57,298.0,293.38,294.14,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-15,2004,3,299.43,298.0,293.06,293.71,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-22,2004,3,299.43,298.0,292.95,293.57,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-29,2004,3,299.71,298.0,292.43,293.64,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-04-05,2004,4,299.86,298.0,292.5,293.79,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-04-12,2004,4,300.14,298.29,292.62,293.93,294.0,300.0,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
