TIME,year,month,T#AT#lamb_light,T#BE#lamb_light,T#BG#lamb_light,T#CY#lamb_light,T#DE#lamb_light,T#EL#lamb_light,T#ES#lamb_light,T#FI#lamb_light,T#FR#lamb_light,T#HR#lamb_light,T#HU#lamb_light,T#IE#lamb_light,T#IT#lamb_light,T#LT#lamb_light,T#LV#lamb_light,T#NL#lamb_light,T#PL#lamb_light,T#PT#lamb_light,T#RO#lamb_light,T#SE#lamb_light,T#SI#lamb_light,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2015-02-09,2015,2,522.29,467.91,721.38,610.57,508.6,494.72,701.17,386.13,656.29,565.38,609.02,485.36,588.98,437.1,327.23,484.43,358.01,519.14,241.56,444.47,543.01,0.53,0.07,0.57,0.1,-0.45,-0.22,41973.41,31002.86,42091.92,37569.44,26291.4,61261.19
2015-02-16,2015,2,522.57,470.27,721.61,614.14,508.66,488.39,693.78,384.86,651.14,592.05,595.92,490.3,563.08,431.93,343.08,490.92,354.35,518.29,255.93,461.27,546.45,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-02-23,2015,2,525.0,473.81,721.61,615.43,510.73,482.68,686.26,380.82,646.0,624.81,581.68,494.13,555.63,431.32,349.65,496.83,355.62,518.0,255.97,479.08,554.02,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-03-02,2015,3,526.86,478.53,721.8,614.29,513.31,478.85,676.43,376.79,640.0,637.28,571.04,500.43,551.28,418.49,360.81,504.34,357.11,518.0,255.16,495.7,552.49,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-03-09,2015,3,530.0,484.6,721.8,612.57,516.78,474.69,667.09,372.75,637.43,677.3,570.55,507.61,552.39,407.24,362.68,512.37,365.36,518.0,269.29,508.01,551.41,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-03-16,2015,3,531.14,494.68,721.8,609.29,522.21,472.56,655.9,370.0,637.14,675.99,574.55,508.47,564.51,420.1,363.95,521.51,374.12,518.0,281.73,519.01,552.05,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-03-23,2015,3,535.0,509.5,721.54,606.86,529.86,472.61,644.54,368.86,640.0,669.19,585.15,514.67,589.59,441.63,368.52,535.28,382.73,516.29,279.98,529.46,557.11,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-03-30,2015,3,539.57,532.52,722.06,603.57,536.52,482.15,636.45,367.73,645.86,666.16,596.92,523.1,617.62,463.73,368.88,544.86,391.09,515.14,299.22,536.26,560.49,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-04-06,2015,4,541.43,554.95,722.06,601.86,544.56,493.39,627.93,366.59,651.57,666.73,601.66,530.52,628.28,475.53,363.4,552.04,400.23,511.71,306.67,538.39,555.67,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-04-13,2015,4,542.43,575.48,722.06,602.86,551.55,500.31,618.01,368.22,656.71,648.67,607.18,539.33,634.45,468.89,367.57,561.5,410.19,506.86,319.4,544.7,560.97,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-04-20,2015,4,542.57,594.2,721.12,602.14,558.87,506.57,610.22,369.84,662.0,618.32,607.25,538.59,638.43,463.88,360.84,575.46,418.54,501.14,321.27,550.37,562.2,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-04-27,2015,4,542.0,610.81,720.98,601.14,565.17,512.66,602.61,369.76,664.57,601.19,608.61,534.95,639.69,459.85,353.76,580.79,419.98,495.43,302.87,556.21,560.13,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-05-04,2015,5,543.57,621.51,,600.14,569.37,518.49,593.91,369.69,663.29,581.29,592.7,537.58,632.3,455.61,365.15,582.46,421.19,489.71,313.52,564.87,563.5,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-05-11,2015,5,542.0,626.47,,597.57,572.05,522.45,585.17,367.99,659.14,572.7,572.51,535.63,609.86,431.81,355.59,569.36,417.79,482.0,321.83,573.78,563.71,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-05-18,2015,5,538.57,618.19,,593.14,572.4,510.36,573.59,366.29,650.71,566.14,554.8,532.1,583.08,413.16,353.9,556.18,416.35,472.86,313.3,581.98,559.19,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-05-25,2015,5,538.0,609.69,731.44,588.29,571.78,497.26,564.01,362.4,642.0,555.28,534.5,522.73,577.33,421.86,355.5,538.12,414.36,462.29,296.02,593.48,563.18,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-06-01,2015,6,536.86,600.61,735.47,578.29,572.37,489.78,556.38,358.5,632.57,571.09,520.95,510.84,574.46,447.03,344.56,517.51,413.6,453.14,283.44,597.45,559.47,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-06-08,2015,6,536.71,591.29,740.43,567.43,571.02,484.02,549.22,354.61,622.0,591.13,510.67,507.46,571.15,467.55,344.36,498.25,408.84,444.86,282.57,600.48,554.07,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-06-15,2015,6,534.86,580.1,744.59,551.57,568.56,479.15,543.02,352.41,612.86,599.53,501.65,503.14,572.3,490.41,348.81,489.67,404.06,436.57,278.82,602.27,552.84,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-06-22,2015,6,531.57,568.16,744.29,535.29,567.1,474.95,538.3,348.8,606.86,609.23,503.48,492.87,574.71,507.87,338.7,487.38,400.73,428.29,254.94,600.71,546.85,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-06-29,2015,6,531.29,557.23,746.32,518.86,564.19,470.57,535.69,345.19,600.29,629.46,504.29,478.31,579.25,529.4,345.37,494.17,403.72,423.71,240.18,595.99,543.72,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-07-06,2015,7,532.71,550.89,748.23,503.29,561.55,472.45,537.58,341.59,596.57,640.31,509.15,464.68,586.32,534.95,348.03,503.39,400.54,420.0,228.09,592.48,536.05,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-07-13,2015,7,531.57,544.91,749.83,488.14,555.73,474.9,540.62,340.17,594.71,640.77,515.89,456.94,589.57,517.69,345.24,516.38,397.87,420.0,224.25,585.78,532.05,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-07-20,2015,7,532.29,539.39,749.44,477.57,550.78,477.26,547.97,338.76,595.0,645.77,523.77,451.77,594.04,522.02,344.94,531.35,394.84,420.0,223.83,582.04,527.69,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-07-27,2015,7,533.86,533.43,749.44,467.43,545.96,479.62,556.05,340.41,595.71,627.83,531.49,442.6,599.16,522.6,355.07,538.69,396.98,419.71,223.12,576.2,527.81,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-08-03,2015,8,536.29,529.1,748.98,465.57,541.46,483.01,565.37,342.06,597.0,610.37,536.97,434.16,600.01,515.35,354.79,540.88,395.96,417.71,222.22,571.38,524.53,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-08-10,2015,8,538.29,527.43,748.97,465.14,538.19,487.54,572.7,345.12,598.14,614.78,540.64,431.64,600.89,505.03,352.78,537.57,392.12,415.71,218.25,567.24,522.27,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-08-17,2015,8,538.14,525.61,731.39,468.71,534.25,491.83,582.29,349.9,601.14,592.38,547.19,432.49,604.28,509.55,345.08,534.95,386.19,413.71,223.8,561.38,526.96,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-08-24,2015,8,538.71,523.24,,477.86,529.55,498.42,590.54,354.68,604.29,580.92,551.16,431.02,606.05,512.32,337.36,530.37,383.76,411.71,226.58,552.86,530.29,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-08-31,2015,8,541.57,517.99,,488.86,530.3,504.63,601.13,359.47,608.71,576.99,555.45,429.42,611.74,503.01,330.74,527.89,380.36,409.71,224.62,543.09,531.71,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-07,2015,9,543.0,514.59,678.97,504.86,529.97,512.65,609.49,364.25,613.29,545.43,561.78,429.16,617.73,472.18,333.56,524.48,375.25,412.0,230.85,531.46,532.45,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-14,2015,9,543.86,512.17,661.48,524.71,530.84,520.18,617.42,365.98,619.71,535.54,570.67,430.1,623.39,,314.18,522.33,370.53,414.57,231.28,520.23,531.57,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-21,2015,9,546.29,510.8,644.05,543.86,532.37,526.64,624.84,366.52,623.43,531.72,578.21,430.57,629.26,437.77,312.36,518.76,370.0,420.0,229.35,507.68,535.46,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-28,2015,9,548.0,508.41,626.54,564.14,529.37,530.8,633.71,367.06,628.57,514.88,588.87,428.52,634.18,416.23,312.16,519.85,369.39,425.71,233.07,494.0,537.52,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-05,2015,10,549.0,506.64,626.54,583.29,529.06,534.89,639.05,365.87,632.71,507.65,596.52,426.81,638.02,387.34,309.29,519.48,366.09,432.57,237.67,480.77,535.61,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-12,2015,10,548.14,504.74,626.54,598.0,532.45,536.15,641.9,364.69,635.71,503.53,605.04,425.74,644.34,374.95,311.61,519.31,366.78,439.43,237.7,470.62,534.48,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-19,2015,10,548.57,505.36,626.73,612.14,534.47,537.22,642.96,366.08,636.43,493.52,609.94,425.08,648.72,382.39,304.22,515.67,364.63,446.29,236.98,461.37,533.62,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-26,2015,10,550.86,503.06,626.74,621.71,535.16,538.28,640.33,367.48,636.43,488.81,611.04,422.81,652.81,397.3,291.9,511.12,362.09,446.86,230.78,452.64,534.8,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-02,2015,11,550.0,498.23,626.34,628.29,534.09,539.18,637.23,368.87,634.43,484.31,615.49,421.02,662.68,398.37,283.01,505.52,359.62,447.43,226.11,444.92,539.85,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-09,2015,11,548.29,493.24,626.31,635.43,530.25,539.53,633.61,371.46,634.0,486.14,620.57,421.16,672.9,394.63,269.12,504.1,358.87,448.57,222.01,438.87,540.01,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-16,2015,11,547.86,488.96,626.24,641.71,531.25,539.39,629.84,373.25,631.57,485.99,623.55,422.84,676.48,407.97,259.49,497.26,357.53,449.43,221.4,434.28,543.42,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-23,2015,11,547.86,484.2,626.24,646.71,528.8,537.96,624.6,375.05,629.57,483.9,628.83,426.82,676.32,410.32,257.24,490.33,358.66,449.14,212.07,432.6,542.39,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-30,2015,11,549.43,478.34,629.97,652.14,527.25,535.8,619.88,376.85,627.57,506.53,632.72,430.22,673.05,423.99,245.72,485.12,354.08,448.86,205.93,431.24,549.9,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-07,2015,12,550.29,472.56,,654.57,525.24,531.83,615.45,375.98,626.86,535.94,637.37,434.32,669.55,425.78,245.68,481.84,360.89,447.71,207.77,433.32,552.02,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-14,2015,12,549.71,469.77,,658.0,523.72,529.18,612.96,375.2,627.57,537.26,647.21,439.03,668.96,423.14,246.67,480.0,368.12,448.57,206.28,436.11,557.88,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-21,2015,12,552.29,470.41,640.96,661.43,522.76,527.43,610.44,373.21,629.86,535.22,646.24,443.39,662.89,435.72,250.78,480.18,376.07,449.43,207.81,441.84,564.17,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-28,2015,12,555.43,473.47,644.25,662.0,525.28,525.06,608.33,371.22,632.86,517.28,646.66,447.97,656.28,430.92,262.58,480.58,381.35,448.57,210.55,449.2,564.32,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2016-01-04,2016,1,551.57,478.57,647.99,661.14,528.56,520.59,606.98,370.01,635.86,510.09,642.21,452.47,649.95,425.46,261.0,484.11,386.63,447.71,205.29,450.85,561.17,,,,,,,,,,,,
2016-01-11,2016,1,552.86,482.61,651.71,660.43,531.97,517.43,606.97,368.8,638.0,522.58,638.52,456.71,642.96,427.54,260.14,488.1,391.38,446.86,201.35,451.24,561.03,,,,,,,,,,,,
2016-01-18,2016,1,553.57,487.31,647.99,657.57,533.66,509.73,606.74,364.78,640.29,510.67,630.78,462.78,633.15,410.68,273.98,491.17,393.31,446.0,198.86,452.1,557.51,,,,,,,,,,,,
2016-01-25,2016,1,550.43,491.7,644.22,656.0,536.24,511.89,606.59,360.85,639.86,517.94,622.27,470.55,622.36,410.54,279.64,494.85,390.01,448.57,201.61,453.46,556.26,1.37,-0.04,0.5,0.12,-0.33,-0.12,41582.2,30652.87,41693.46,36886.99,26201.67,62524.87
2016-02-01,2016,2,547.14,494.84,637.11,653.57,540.82,498.83,606.65,356.84,635.29,552.97,607.65,476.92,606.29,410.77,285.04,499.6,379.78,451.14,206.66,456.72,554.44,1.57,-0.06,0.5,0.14,-0.29,-0.08,41725.67,30755.49,41841.02,36945.5,26313.5,62611.27
2016-02-08,2016,2,546.57,497.5,627.31,651.29,541.4,484.39,606.46,354.03,628.57,583.93,595.48,484.96,589.87,401.65,285.47,504.17,372.19,453.71,213.15,457.41,545.55,1.77,-0.08,0.49,0.16,-0.25,-0.03,41869.15,30858.11,41988.57,37004.02,26425.33,62697.67
2016-02-15,2016,2,544.57,499.39,617.98,649.0,544.6,470.56,606.14,351.22,620.86,598.18,585.41,491.6,574.38,419.92,281.71,506.25,365.07,456.29,219.82,458.89,545.41,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-22,2016,2,549.29,499.54,605.7,647.43,546.5,460.71,605.77,349.32,612.86,613.13,574.94,497.42,564.13,428.53,300.06,507.44,357.85,458.86,228.08,468.2,546.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-29,2016,2,548.71,502.17,590.15,643.71,549.63,450.5,605.31,347.42,605.29,625.02,571.08,500.61,557.41,439.32,314.5,507.83,351.57,461.43,236.81,478.95,545.06,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-07,2016,3,547.0,506.4,578.36,639.57,553.56,445.82,604.76,348.33,599.71,628.33,573.62,502.81,558.45,460.03,314.3,512.39,355.05,464.0,241.31,,544.28,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-14,2016,3,548.86,516.11,566.62,635.14,557.65,436.34,602.38,349.23,600.86,612.75,579.9,504.28,568.55,468.65,313.79,515.68,356.02,461.6,238.47,502.55,547.51,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-21,2016,3,553.71,533.31,558.19,630.0,558.27,439.32,601.86,350.98,607.14,601.35,584.94,508.73,574.66,464.58,315.17,518.87,363.82,459.2,238.15,511.21,541.85,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-28,2016,3,559.71,545.27,554.35,624.86,560.67,443.23,598.34,352.72,613.57,595.42,591.84,513.7,581.13,466.02,330.13,520.73,368.14,456.8,241.19,519.36,537.85,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-04,2016,4,562.71,556.86,550.5,619.86,563.04,449.98,591.25,354.47,621.43,605.27,586.75,517.7,578.45,455.85,336.03,527.66,367.18,452.51,240.6,528.52,536.75,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-11,2016,4,563.43,568.66,550.1,614.86,563.72,458.33,,355.3,627.14,610.89,581.67,521.42,577.25,462.77,334.74,532.3,365.37,448.23,247.29,538.07,535.08,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-18,2016,4,565.43,578.89,552.98,611.29,563.41,472.89,574.77,356.15,631.57,612.35,567.61,523.66,571.22,453.8,332.61,538.45,372.71,443.94,245.53,548.53,538.98,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-25,2016,4,567.43,587.23,556.33,609.43,561.97,487.54,565.49,356.99,633.0,605.57,548.77,521.27,560.73,443.76,328.84,539.74,375.33,437.37,257.27,555.67,541.0,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-02,2016,5,567.0,592.91,559.17,607.57,555.42,496.0,557.78,357.84,628.43,608.65,529.73,517.55,541.31,433.72,336.45,534.27,370.58,433.2,257.77,561.62,536.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-09,2016,5,565.71,589.39,562.04,603.57,555.84,500.87,546.32,357.84,620.0,602.96,512.05,515.01,530.99,434.98,336.45,527.73,367.38,429.03,251.59,567.5,537.65,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-16,2016,5,559.14,587.5,563.01,597.0,556.77,505.03,540.16,359.94,611.86,610.66,492.8,510.49,519.72,443.49,331.7,526.48,364.87,424.0,241.83,574.54,539.86,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-23,2016,5,557.14,584.96,563.98,586.43,555.21,506.5,537.4,362.04,603.0,613.47,483.7,504.41,516.87,436.55,331.25,513.27,365.75,420.86,237.97,578.02,537.65,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-30,2016,5,557.0,581.41,563.95,572.43,553.21,505.56,534.59,364.13,594.14,612.5,479.37,500.79,515.62,428.73,329.86,515.56,368.84,417.71,228.3,579.78,536.59,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-06,2016,6,557.57,576.23,563.97,556.57,553.9,497.94,534.14,366.23,586.29,600.89,476.46,497.12,518.22,424.73,330.49,518.21,363.85,414.57,223.35,579.88,532.21,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-13,2016,6,557.14,572.09,563.48,537.57,552.68,490.67,534.6,368.32,580.14,598.74,474.05,494.08,520.78,420.73,332.55,519.04,356.85,413.71,208.95,580.18,529.46,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-20,2016,6,557.0,565.66,563.41,518.14,555.41,485.02,535.16,369.71,575.29,581.98,467.8,489.26,529.29,423.76,331.37,528.64,357.78,412.86,205.84,580.45,525.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-27,2016,6,558.0,559.4,563.33,498.43,552.85,481.99,537.17,371.1,572.57,578.34,466.98,486.49,535.03,439.45,337.54,538.55,357.7,412.0,206.27,575.18,523.77,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-04,2016,7,559.57,554.73,563.32,480.86,551.67,479.76,537.6,370.4,571.71,557.61,467.46,477.76,541.73,443.06,344.84,543.72,355.46,411.14,206.41,569.72,524.72,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-11,2016,7,560.14,549.54,563.38,467.71,549.34,479.03,540.4,369.69,573.43,564.9,467.55,472.16,549.17,455.46,337.64,554.35,354.87,410.29,204.3,563.53,525.62,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-18,2016,7,559.14,544.34,563.31,457.71,549.65,479.18,544.89,367.74,579.0,546.32,470.47,465.61,556.07,452.8,330.95,552.41,353.54,408.57,200.87,555.06,525.55,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-25,2016,7,557.86,540.47,563.42,451.0,548.16,479.96,549.5,365.79,586.0,545.83,472.33,458.61,563.77,466.84,328.36,549.07,351.32,406.86,204.56,547.55,527.6,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-01,2016,8,557.0,535.26,563.27,449.86,548.28,482.41,555.76,363.83,593.86,538.23,476.31,452.67,571.48,468.98,325.4,547.37,352.57,405.14,206.77,539.98,529.84,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-08,2016,8,558.14,528.11,563.34,453.43,550.44,487.07,563.72,362.58,601.86,551.69,485.7,451.02,573.3,481.22,324.46,546.04,353.18,403.43,209.0,531.74,532.87,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-15,2016,8,556.29,522.17,563.63,462.43,552.19,492.01,572.58,361.33,610.0,565.91,490.99,444.22,575.12,474.66,320.69,544.51,352.95,401.71,211.13,529.87,531.14,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-22,2016,8,554.71,519.04,563.45,472.0,554.32,497.05,581.16,364.66,618.86,582.71,497.46,439.32,577.23,460.49,314.1,543.7,352.24,400.86,218.93,524.32,530.28,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-29,2016,8,555.86,515.9,563.38,481.86,556.97,501.31,587.91,367.99,626.14,577.96,507.98,437.06,579.45,453.15,315.12,546.99,353.44,400.0,,515.38,530.33,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-05,2016,9,,515.99,563.52,492.71,557.74,505.25,594.74,372.58,632.29,583.17,513.86,434.07,582.74,454.16,324.14,544.05,355.3,400.0,221.79,507.22,530.19,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-12,2016,9,550.71,518.09,563.31,504.86,558.35,508.54,601.47,377.16,635.29,592.65,522.26,433.99,586.1,449.52,322.26,546.99,354.35,401.71,219.25,498.92,533.36,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-19,2016,9,552.14,516.8,563.43,516.86,557.39,507.67,607.84,379.74,639.71,594.5,530.13,435.97,589.95,444.16,319.37,551.43,353.31,404.29,219.38,488.39,529.61,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-26,2016,9,554.71,515.51,563.58,525.43,555.92,504.97,613.14,382.32,644.14,579.0,539.92,434.9,594.91,437.53,309.87,554.07,353.81,416.86,222.17,474.98,532.39,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-03,2016,10,557.14,514.77,563.04,532.14,556.92,502.27,618.67,384.9,648.43,575.22,547.87,432.31,600.9,427.04,304.56,554.38,352.64,,223.62,458.09,535.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-10,2016,10,560.86,513.83,562.92,538.57,557.13,499.62,624.32,382.89,650.57,559.62,555.98,433.43,606.81,433.27,298.92,550.64,353.32,,219.56,443.79,538.47,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-17,2016,10,563.43,512.09,,545.29,557.47,496.43,630.64,381.25,652.0,536.95,558.9,429.61,615.06,440.45,296.67,544.34,351.57,461.43,217.57,431.49,539.3,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-24,2016,10,,507.97,,551.43,558.76,494.08,635.53,379.61,652.14,537.72,564.77,425.91,622.5,438.73,284.54,543.97,349.6,479.14,221.57,418.35,541.93,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
