TIME,year,month,T#BE#tomatoes_rondes,T#BG#tomatoes_rondes,T#ES#tomatoes_rondes,T#IT#tomatoes_rondes,T#PT#tomatoes_rondes,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2004-06-28,2004,6,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-07-05,2004,7,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-07-12,2004,7,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-07-19,2004,7,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-07-26,2004,7,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-02,2004,8,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-09,2004,8,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-16,2004,8,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-23,2004,8,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-30,2004,8,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-06,2004,9,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-13,2004,9,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-20,2004,9,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-27,2004,9,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-04,2004,10,,,48.94,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-11,2004,10,,,52.11,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-18,2004,10,,,57.33,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-25,2004,10,,,60.17,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-01,2004,11,,,62.5,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-08,2004,11,,,66.94,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-15,2004,11,,,72.66,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-22,2004,11,,,78.99,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-29,2004,11,,,81.31,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-06,2004,12,,,85.6,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-13,2004,12,,,91.15,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-20,2004,12,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-27,2004,12,,,,,,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2005-01-03,2005,1,,,,,,,,,,,,,,,,,
2005-01-10,2005,1,,,,,,,,,,,,,,,,,
2005-01-17,2005,1,,,,,,,,,,,,,,,,,
2005-01-24,2005,1,,,,,,2.49,2.08,1.6,1.92,3.23,2.33,36218.15,31738.85,34342.99,34352.03,25776.8,49570.67
2005-01-31,2005,1,,,,,,2.59,2.05,1.58,1.86,3.27,2.36,36415.33,31844.27,34402.07,34490.74,25994.25,50024.79
2005-02-07,2005,2,,,,,,2.68,2.02,1.56,1.8,3.32,2.4,36612.52,31949.68,34461.16,34629.46,26211.7,50478.9
2005-02-14,2005,2,,,109.0,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-02-21,2005,2,,,112.01,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-02-28,2005,2,,,112.12,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-07,2005,3,,,111.91,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-14,2005,3,,,112.49,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-21,2005,3,,,113.07,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-28,2005,3,,,110.67,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-04,2005,4,,,108.09,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-11,2005,4,,,104.24,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-18,2005,4,,,107.24,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-25,2005,4,,,108.67,99.88,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-05-02,2005,5,,,112.24,100.72,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-05-09,2005,5,,,111.22,98.57,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-05-16,2005,5,,,109.13,98.62,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-05-23,2005,5,,,105.47,97.55,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-05-30,2005,5,,,101.37,93.1,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-06-06,2005,6,,,91.5,86.5,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-06-13,2005,6,,,,77.69,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-06-20,2005,6,,,69.45,70.23,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-06-27,2005,6,,,62.34,64.1,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-07-04,2005,7,,,57.77,56.81,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-07-11,2005,7,,,55.46,51.19,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-07-18,2005,7,,,56.04,50.41,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-07-25,2005,7,,,56.02,48.26,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-08-01,2005,8,,,56.61,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-08-08,2005,8,,,59.04,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-08-15,2005,8,,,60.74,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-08-22,2005,8,,,65.32,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-08-29,2005,8,,,67.83,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-09-05,2005,9,,,68.5,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-09-12,2005,9,,,69.55,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-09-19,2005,9,,,70.96,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-09-26,2005,9,,,71.78,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-10-03,2005,10,,,72.33,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-10-10,2005,10,,,70.81,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-10-17,2005,10,,,71.09,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-10-24,2005,10,,,69.62,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-10-31,2005,10,,,68.59,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-11-07,2005,11,,,66.26,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-11-14,2005,11,,,63.78,73.87,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-11-21,2005,11,,,62.72,72.04,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-11-28,2005,11,,,60.65,68.72,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-12-05,2005,12,,,59.23,68.06,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-12-12,2005,12,,,60.37,69.62,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-12-19,2005,12,,,62.49,,,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2006-01-02,2006,1,,,62.57,,,,,,,,,,,,,,
2006-01-09,2006,1,,,63.25,,,,,,,,,,,,,,
2006-01-16,2006,1,,,64.27,,,,,,,,,,,,,,
2006-01-23,2006,1,,,64.92,,,2.22,2.05,1.56,1.71,3.45,3.29,37892.79,32897.74,35568.03,35740.77,27549.11,52873.67
2006-01-30,2006,1,,,64.58,,,2.07,2.06,1.57,1.7,3.47,3.5,38163.56,33108.4,35829.98,35983.92,27829.1,53358.84
2006-02-06,2006,2,,,63.08,,,1.93,2.08,1.57,1.69,3.49,3.72,38434.33,33319.06,36091.93,36227.06,28109.09,53844.0
2006-02-13,2006,2,,,60.75,,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-02-20,2006,2,,,61.39,,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-02-27,2006,2,,,61.59,,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-03-06,2006,3,,,61.28,,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-03-13,2006,3,,,62.29,62.04,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-03-20,2006,3,,,64.77,63.88,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-03-27,2006,3,,,66.83,65.78,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-04-03,2006,4,,,69.22,69.28,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-04-10,2006,4,,,73.41,74.66,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-04-17,2006,4,,,79.9,79.6,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-04-24,2006,4,,,85.69,82.98,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-05-01,2006,5,,,91.52,87.26,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-05-08,2006,5,,,96.12,90.85,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-05-15,2006,5,,,97.96,91.53,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-05-22,2006,5,,,96.57,90.01,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-05-29,2006,5,,,92.67,85.7,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-05,2006,6,,,86.38,81.78,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-12,2006,6,,,79.46,77.79,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-19,2006,6,,,72.99,71.52,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-26,2006,6,66.07,,67.54,63.89,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-03,2006,7,64.29,,66.88,59.36,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-10,2006,7,64.19,,70.26,58.57,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-17,2006,7,65.83,,71.84,58.52,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-24,2006,7,63.64,,73.2,60.31,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-31,2006,7,60.88,,74.76,60.15,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-07,2006,8,59.12,,75.3,62.96,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-14,2006,8,59.31,,74.92,66.56,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-21,2006,8,56.6,,,70.87,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-28,2006,8,62.74,,,72.77,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-04,2006,9,67.0,,,75.42,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-11,2006,9,70.9,,,74.21,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-18,2006,9,75.81,,,73.36,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-25,2006,9,82.43,,,71.57,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-02,2006,10,86.81,,,69.71,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-09,2006,10,86.14,,,67.19,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-16,2006,10,79.24,,,64.12,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-23,2006,10,74.33,,71.04,60.02,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-30,2006,10,78.07,,68.41,58.31,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-06,2006,11,79.07,,66.73,59.37,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-13,2006,11,75.0,,62.59,61.21,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-20,2006,11,71.93,,60.33,61.86,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-27,2006,11,73.1,,59.3,61.63,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-04,2006,12,75.5,,61.14,61.5,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-11,2006,12,82.93,,61.6,61.61,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-18,2006,12,91.43,,66.11,61.78,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-25,2006,12,98.71,,69.06,62.19,,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2007-01-01,2007,1,112.79,,74.59,62.27,,,,,,,,,,,,,
2007-01-08,2007,1,126.14,,77.82,63.17,,,,,,,,,,,,,
2007-01-15,2007,1,,,81.74,63.75,,,,,,,,,,,,,
2007-01-22,2007,1,,,84.54,64.44,,1.81,1.94,1.99,1.57,3.1,4.48,41913.14,36010.31,39374.57,39377.3,30790.38,58367.59
2007-01-29,2007,1,,,88.99,65.33,,1.81,1.9,2.09,1.54,3.0,4.62,42715.15,36630.46,40129.74,40104.08,31390.7,59377.2
2007-02-05,2007,2,,,87.95,66.33,,1.82,1.87,2.2,1.51,2.89,4.76,43517.16,37250.6,40884.91,40830.85,31991.03,60386.81
2007-02-12,2007,2,,,85.28,67.14,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-02-19,2007,2,,,80.3,67.86,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-02-26,2007,2,,,77.06,70.23,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-05,2007,3,277.48,,76.16,73.19,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-12,2007,3,288.4,,76.25,76.73,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-19,2007,3,295.46,101.54,78.74,80.83,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-26,2007,3,295.77,104.46,87.07,84.98,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-02,2007,4,286.89,107.55,98.21,88.05,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-09,2007,4,267.85,110.32,108.91,90.21,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-16,2007,4,240.92,114.05,114.82,91.99,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-23,2007,4,212.7,117.3,114.51,92.45,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-30,2007,4,184.65,120.3,109.98,91.29,56.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-07,2007,5,158.53,118.23,102.1,88.79,56.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-14,2007,5,128.44,114.14,88.39,84.17,54.43,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-21,2007,5,103.34,106.84,73.05,77.45,51.14,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-28,2007,5,84.97,100.19,59.56,71.25,47.86,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-06-04,2007,6,70.13,93.25,51.77,,45.71,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-06-11,2007,6,64.84,84.19,49.0,,43.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-06-18,2007,6,61.2,75.82,48.23,,40.71,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-06-25,2007,6,62.52,70.41,48.39,,37.86,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-07-02,2007,7,62.31,66.32,49.72,,35.71,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-07-09,2007,7,61.4,63.99,53.47,,33.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-07-16,2007,7,61.21,62.23,56.64,,31.43,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-07-23,2007,7,59.72,63.16,58.51,67.86,30.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-07-30,2007,7,58.22,64.53,59.21,72.33,29.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-08-06,2007,8,58.72,64.38,,77.6,29.71,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-08-13,2007,8,59.13,68.52,,,30.14,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-08-20,2007,8,58.36,69.58,,,30.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-08-27,2007,8,57.24,67.53,,,31.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-09-03,2007,9,57.44,66.02,,,31.43,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-09-10,2007,9,63.37,62.61,,,32.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-09-17,2007,9,,65.55,,,33.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-09-24,2007,9,,70.23,,,33.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-10-01,2007,10,81.18,67.85,,,33.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-10-08,2007,10,86.92,64.71,,,33.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-10-15,2007,10,91.98,64.49,75.11,,35.43,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-10-22,2007,10,97.79,65.64,80.03,,38.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-10-29,2007,10,102.12,68.7,85.94,,,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-11-05,2007,11,97.86,67.83,85.91,102.46,44.86,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-11-12,2007,11,94.47,66.07,86.52,105.93,51.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-11-19,2007,11,93.74,66.45,86.06,110.17,58.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-11-26,2007,11,93.65,66.92,85.52,110.17,64.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-12-03,2007,12,98.2,69.7,85.79,107.17,66.14,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-12-10,2007,12,103.53,69.13,85.96,,67.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-12-17,2007,12,109.05,66.64,86.36,,68.43,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-12-24,2007,12,119.82,,86.31,,69.57,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-12-31,2007,12,128.2,,86.16,,67.14,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2008-01-07,2008,1,139.79,,84.98,,64.71,,,,,,,,,,,,
