TIME,year,month,T#AT#pigmeat_e,T#BE#pigmeat_e,T#DE#pigmeat_e,T#DK#pigmeat_e,T#EL#pigmeat_e,T#ES#pigmeat_e,T#FI#pigmeat_e,T#FR#pigmeat_e,T#IE#pigmeat_e,T#LU#pigmeat_e,T#NL#pigmeat_e,T#PT#pigmeat_e,T#SE#pigmeat_e,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2001-12-17,2001,12,146.05,137.36,144.97,146.45,178.53,134.88,,138.65,135.5,141.42,123.19,140.57,151.12,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-24,2001,12,145.97,137.19,144.54,144.77,174.65,134.96,,139.1,135.34,142.0,122.48,140.9,149.29,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2001-12-31,2001,12,144.67,135.7,143.2,143.51,171.29,134.67,,138.7,134.86,142.03,121.55,141.07,147.57,2.47,2.79,1.98,1.63,3.59,4.87,23015.07,20500.95,23628.33,22449.34,15369.0,28282.41
2002-01-07,2002,1,142.71,134.45,141.39,142.24,169.57,133.58,,137.37,133.79,140.44,121.04,140.04,146.07,,,,,,,,,,,,
2002-01-14,2002,1,140.64,132.57,139.16,140.61,169.01,132.17,,134.71,132.44,139.3,120.48,139.13,144.15,,,,,,,,,,,,
2002-01-21,2002,1,138.46,131.29,137.52,139.0,168.69,130.24,,131.28,131.13,137.53,120.44,137.49,142.28,,,,,,,,,,,,
2002-01-28,2002,1,137.89,131.05,137.05,137.77,167.18,128.86,159.32,128.44,129.17,136.81,121.35,136.82,140.44,2.0,2.6,1.66,1.8,3.29,4.73,24152.85,21572.58,24524.86,23500.16,16361.96,30809.85
2002-02-04,2002,2,137.6,130.81,136.57,137.09,165.48,128.2,157.92,126.46,127.56,136.1,121.41,135.77,141.05,1.88,2.56,1.58,1.84,3.22,4.69,24437.3,21840.49,24749.0,23762.86,16610.21,31441.71
2002-02-11,2002,2,137.55,130.44,136.51,137.12,163.37,128.11,156.76,126.32,125.97,135.07,121.84,135.18,141.13,1.76,2.51,1.5,1.88,3.14,4.65,24721.75,22108.39,24973.13,24025.57,16858.45,32073.57
2002-02-18,2002,2,138.12,131.2,137.23,137.14,161.12,128.94,155.91,127.31,124.82,133.76,122.13,135.4,141.13,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-02-25,2002,2,138.9,132.31,138.69,137.15,158.86,130.74,155.43,129.03,124.67,134.61,122.55,136.32,140.85,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-04,2002,3,140.1,134.81,141.42,137.4,157.11,132.97,154.65,131.2,124.47,135.06,124.27,137.74,141.07,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-11,2002,3,142.51,137.87,144.85,137.64,155.63,135.77,154.02,133.91,124.85,137.63,,139.88,141.72,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-18,2002,3,144.75,140.24,147.25,138.34,154.61,139.29,153.3,137.89,125.86,139.11,,142.13,142.39,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-03-25,2002,3,146.12,141.97,149.03,139.04,153.79,142.04,152.74,141.23,127.05,140.11,130.41,144.75,143.38,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-01,2002,4,147.23,143.34,150.57,139.74,153.37,144.0,152.25,142.66,128.23,140.61,131.27,146.92,144.24,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-08,2002,4,147.41,144.06,150.95,140.43,153.04,145.24,152.01,142.4,129.29,141.16,131.41,148.27,144.9,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-15,2002,4,146.07,142.53,149.28,141.14,152.53,145.61,151.48,140.71,129.9,140.89,129.7,149.49,145.2,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-22,2002,4,143.14,139.73,146.5,140.98,151.85,145.63,151.36,137.69,130.53,139.09,126.98,149.83,145.32,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-04-29,2002,4,139.79,136.63,143.28,140.57,150.73,145.39,150.95,134.11,130.55,134.66,123.7,150.16,144.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-06,2002,5,136.98,134.46,140.84,139.28,149.88,144.72,150.97,129.54,130.58,132.67,121.41,150.5,143.37,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-13,2002,5,135.27,133.76,139.66,137.99,148.94,144.73,150.89,125.8,130.63,131.94,121.27,150.84,142.29,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-20,2002,5,134.38,133.69,138.51,136.73,147.86,145.7,150.47,123.23,131.17,131.36,121.55,151.93,141.5,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-05-27,2002,5,133.5,132.77,137.17,135.48,146.89,146.98,150.15,121.74,131.88,130.33,121.13,153.48,140.91,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-03,2002,6,133.17,132.49,136.76,134.23,145.97,148.59,149.89,121.11,132.63,130.16,120.98,154.95,140.45,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-10,2002,6,134.62,133.06,137.25,132.8,145.23,,149.16,122.06,133.34,131.34,121.55,157.11,140.07,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-17,2002,6,136.15,134.0,137.94,131.25,145.12,152.75,148.96,123.63,133.94,134.59,122.27,159.27,140.07,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-06-24,2002,6,137.33,134.89,138.65,130.12,145.1,155.03,147.96,126.29,134.5,136.63,123.13,161.45,140.24,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-01,2002,7,138.15,135.23,138.79,128.7,146.38,157.11,147.31,129.54,135.05,138.31,123.84,163.63,139.94,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-08,2002,7,138.52,135.1,138.98,126.84,148.9,158.24,146.69,132.43,135.17,139.34,123.84,165.5,139.22,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-15,2002,7,139.85,135.51,140.27,124.97,151.22,158.59,145.94,134.57,135.08,142.2,124.27,166.24,137.73,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-22,2002,7,141.99,136.76,141.58,123.09,154.12,158.28,145.09,136.43,134.95,144.54,123.7,166.45,135.91,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-07-29,2002,7,142.97,136.99,141.53,121.62,157.27,156.93,144.34,137.23,134.43,146.07,121.13,165.68,134.33,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-05,2002,8,143.46,136.77,141.42,120.15,160.08,155.28,143.29,136.66,133.77,146.24,118.55,164.32,132.94,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-12,2002,8,143.81,136.04,141.22,117.91,162.76,152.81,142.79,134.23,132.68,146.97,117.55,162.09,131.4,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-19,2002,8,144.14,135.77,141.52,115.97,164.19,150.0,142.12,131.2,131.54,147.81,115.98,159.43,130.37,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-08-26,2002,8,144.85,136.39,141.91,114.44,164.69,146.67,141.7,129.37,130.37,150.01,115.27,155.66,129.62,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-02,2002,9,144.78,136.47,141.63,113.33,165.2,143.29,141.3,128.94,128.94,150.09,114.41,152.15,129.31,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-09,2002,9,144.27,136.33,141.73,112.23,165.32,139.93,141.01,128.69,127.53,149.66,115.27,148.63,130.09,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-16,2002,9,144.0,136.89,142.29,111.87,165.14,136.85,140.95,129.17,126.54,150.14,118.27,145.09,130.84,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-23,2002,9,143.47,136.91,141.8,111.89,165.09,133.48,140.59,130.63,125.72,151.54,120.98,141.73,131.68,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-09-30,2002,9,142.31,136.56,140.68,112.68,164.69,130.11,140.26,131.83,125.38,150.83,120.41,138.18,132.56,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-07,2002,10,140.95,135.69,,113.46,164.24,126.99,139.8,132.14,125.09,149.67,119.98,134.63,133.19,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-14,2002,10,139.14,134.23,,114.61,163.42,124.59,139.44,131.23,124.79,148.51,119.27,131.61,133.82,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-21,2002,10,137.49,,136.26,115.71,162.38,122.29,138.79,129.69,124.76,147.5,118.84,129.0,134.62,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-10-28,2002,10,135.15,,134.01,116.81,161.61,120.13,138.17,127.94,124.73,145.94,117.55,126.39,134.73,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-04,2002,11,132.82,128.27,132.24,117.56,160.82,118.53,137.42,125.89,124.67,143.79,115.55,124.36,134.93,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-11,2002,11,131.2,126.91,131.78,117.93,159.97,117.4,136.88,123.94,124.67,142.1,113.7,122.73,135.13,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-18,2002,11,130.47,126.1,131.76,118.29,159.03,117.24,136.53,123.11,124.67,142.04,112.84,122.16,135.49,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-11-25,2002,11,129.46,124.99,131.0,118.66,158.15,117.44,136.11,123.06,124.67,141.79,111.55,122.5,135.97,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-02,2002,12,127.93,122.84,129.41,118.23,157.59,117.62,135.69,123.29,124.69,140.79,109.55,122.97,136.18,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-09,2002,12,125.78,121.1,128.12,117.41,157.9,118.37,135.65,123.26,124.7,138.66,107.41,123.54,136.39,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-16,2002,12,124.44,119.93,127.49,116.2,158.29,118.97,135.9,123.2,124.71,137.37,106.41,124.36,136.56,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-23,2002,12,123.67,119.3,126.87,114.98,158.81,119.53,135.88,123.2,124.73,136.7,105.7,125.18,135.82,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2002-12-30,2002,12,122.73,118.3,125.91,114.13,159.12,120.36,135.39,123.2,124.69,135.66,106.15,126.04,134.26,1.65,2.47,1.42,1.92,3.07,4.61,25006.19,22376.3,25197.27,24288.27,17106.69,32705.43
2003-01-06,2003,1,121.56,117.34,125.02,113.28,159.32,120.91,134.78,123.11,124.56,134.5,106.89,126.81,132.72,,,,,,,,,,,,
2003-01-13,2003,1,120.59,116.74,124.47,112.42,159.17,120.96,134.4,122.66,,133.26,107.63,126.82,131.13,,,,,,,,,,,,
2003-01-20,2003,1,120.1,116.26,124.27,112.0,159.87,121.04,133.66,,,131.9,108.79,126.84,129.61,,,,,,,,,,,,
2003-01-27,2003,1,120.09,116.06,124.38,111.57,158.83,121.02,132.76,,124.15,131.37,109.96,126.95,128.16,1.61,2.58,1.2,2.02,3.05,3.97,28234.2,25319.17,28119.03,27339.5,19623.34,37561.49
2003-02-03,2003,2,120.71,116.33,125.16,111.55,156.91,121.62,131.59,121.03,124.09,130.69,111.41,126.91,126.78,1.61,2.61,1.14,2.05,3.05,3.81,29041.2,26054.89,28849.47,28102.31,20252.51,38775.5
2003-02-10,2003,2,122.06,117.5,126.67,111.54,154.84,122.74,130.72,120.51,124.04,130.93,113.58,127.5,126.19,1.6,2.64,1.09,2.07,3.04,3.65,29848.21,26790.6,29579.92,28865.12,20881.67,39989.52
2003-02-17,2003,2,123.8,118.67,128.17,111.55,152.56,124.28,130.3,120.09,124.06,131.6,115.58,128.48,126.39,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-02-24,2003,2,125.42,119.4,129.06,111.57,150.75,126.24,129.74,119.69,124.14,132.23,116.65,129.68,126.47,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-03,2003,3,126.5,119.77,129.55,111.6,149.23,128.39,129.33,119.86,124.3,132.4,117.37,,126.49,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-10,2003,3,127.43,120.56,129.69,111.64,146.23,130.36,128.76,120.09,124.39,132.36,117.94,132.75,126.73,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-17,2003,3,127.65,120.53,129.03,111.67,144.55,131.58,128.32,120.46,124.37,132.13,117.87,133.68,126.24,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-24,2003,3,127.07,120.26,127.81,111.71,143.47,131.98,127.96,120.69,124.36,131.71,117.01,133.74,125.61,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-03-31,2003,3,125.87,119.19,126.09,111.74,140.92,131.78,127.16,120.6,124.37,130.74,115.87,133.16,124.79,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-07,2003,4,124.34,118.11,124.29,111.75,138.5,130.91,126.52,120.0,124.4,129.43,113.72,132.16,124.11,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-14,2003,4,122.88,117.56,123.46,111.76,135.81,129.7,126.08,119.29,124.45,128.07,111.8,131.04,123.46,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-21,2003,4,122.82,117.77,124.1,111.76,133.0,128.55,125.45,118.43,124.51,127.37,111.51,129.83,122.93,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-04-28,2003,4,123.38,118.43,125.52,111.77,131.29,127.64,125.26,117.57,124.57,128.8,112.01,129.11,122.33,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-05,2003,5,124.36,119.6,126.63,111.78,129.5,127.45,124.71,116.57,124.65,130.37,112.37,128.95,122.42,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-12,2003,5,124.51,119.49,126.43,,128.5,127.41,123.98,115.71,124.17,130.8,112.08,129.49,122.5,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-19,2003,5,123.68,118.96,125.96,,129.06,127.08,123.67,115.71,,129.96,111.37,130.02,122.21,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-05-26,2003,5,123.1,118.5,126.02,,130.09,126.83,123.28,116.14,,129.26,110.8,130.54,121.77,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-02,2003,6,123.61,118.77,126.39,,130.9,127.1,122.6,116.86,,129.3,111.37,131.47,121.04,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-09,2003,6,123.62,118.67,126.14,106.52,132.18,127.85,122.0,117.57,121.56,130.26,111.44,132.7,120.68,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-16,2003,6,123.72,118.39,125.73,105.54,132.75,129.02,121.29,118.14,120.79,129.41,111.15,134.04,120.03,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-23,2003,6,124.1,118.04,126.12,104.56,133.6,130.6,120.87,118.86,119.95,129.06,111.8,135.91,119.6,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-06-30,2003,6,125.55,118.84,127.81,104.14,134.66,133.01,120.56,119.57,119.66,129.76,,138.57,119.18,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-07,2003,7,,120.07,,104.12,136.37,,120.21,120.71,119.45,131.61,,142.07,119.19,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-14,2003,7,,121.17,,104.09,138.29,139.58,119.84,122.86,118.92,133.24,116.85,145.72,119.16,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-21,2003,7,131.74,121.54,131.59,104.46,141.25,142.84,119.63,125.43,118.47,134.19,117.49,149.25,119.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-07-28,2003,7,132.45,121.6,131.41,104.83,144.02,145.56,119.44,128.29,118.11,133.93,117.33,152.36,119.13,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-04,2003,8,132.83,121.86,131.43,104.35,147.19,147.7,119.38,130.43,117.68,133.4,116.47,154.91,118.85,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-11,2003,8,133.6,122.8,132.27,103.88,150.03,149.05,119.36,132.14,117.4,132.6,116.32,156.66,118.26,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-18,2003,8,134.76,124.31,133.33,103.42,151.92,149.39,119.48,133.57,117.06,132.0,116.59,157.45,117.8,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-08-25,2003,8,135.95,125.94,134.39,103.35,153.19,148.82,119.39,134.71,116.77,132.74,117.59,156.64,117.29,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-01,2003,9,137.84,128.34,136.25,103.29,154.6,147.17,119.3,136.0,116.71,134.29,119.59,154.88,117.31,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-08,2003,9,140.46,131.19,138.99,103.82,155.66,145.21,119.14,137.29,117.19,136.23,,152.7,117.78,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-15,2003,9,143.71,134.53,142.29,105.33,157.22,143.02,118.86,138.29,118.09,138.9,,150.22,118.71,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-22,2003,9,146.48,137.36,144.5,,158.59,140.75,118.52,139.29,119.51,,129.31,147.7,120.55,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-09-29,2003,9,147.49,138.77,144.68,,160.54,137.86,118.19,139.43,120.78,145.59,130.81,144.43,122.45,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-06,2003,10,146.57,138.5,143.41,112.39,161.93,134.6,117.97,138.71,122.11,146.17,130.45,140.57,124.32,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-13,2003,10,143.77,136.9,141.38,113.76,163.08,131.06,118.11,136.29,123.39,144.23,129.46,136.57,126.27,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-20,2003,10,140.32,134.43,138.78,115.12,163.4,127.06,118.36,132.43,124.72,141.59,127.53,132.0,127.49,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-10-27,2003,10,136.46,131.46,135.59,115.88,162.77,123.55,118.71,128.0,125.65,138.7,125.24,127.65,128.41,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-03,2003,11,132.03,128.03,132.0,115.65,161.08,120.42,119.13,124.0,126.11,135.21,121.74,123.95,128.37,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-10,2003,11,127.5,124.6,128.86,115.04,159.3,117.58,119.59,120.86,126.11,131.49,118.17,120.54,128.01,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-17,2003,11,124.26,121.56,126.61,114.41,156.86,115.81,120.1,118.86,126.84,127.66,115.6,118.22,127.62,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-11-24,2003,11,121.84,119.34,124.94,113.8,154.95,114.9,120.5,117.71,127.52,125.79,113.46,116.7,127.32,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-01,2003,12,120.73,117.47,123.08,113.39,153.07,114.6,120.94,117.29,128.21,124.54,111.31,116.08,126.85,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-08,2003,12,118.33,114.96,120.74,112.39,151.81,114.91,121.19,116.43,128.41,122.49,108.31,116.41,126.91,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-15,2003,12,115.73,112.16,118.38,111.0,151.3,114.77,121.26,114.86,128.45,119.67,105.31,116.34,126.06,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-22,2003,12,113.34,109.41,116.1,109.03,151.24,114.51,121.53,112.86,128.55,116.99,102.75,116.0,124.66,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2003-12-29,2003,12,111.27,106.93,114.3,107.05,151.02,114.1,121.86,110.71,128.29,114.5,101.17,115.41,123.46,1.59,2.67,1.03,2.1,3.04,3.49,30655.21,27526.32,30310.36,29627.92,21510.84,41203.53
2004-01-05,2004,1,109.57,105.49,113.38,105.08,150.63,113.36,121.64,108.71,127.05,112.34,100.59,114.56,121.94,,,,,,,,,,,,
2004-01-12,2004,1,109.59,104.83,113.36,103.5,150.45,112.78,121.17,107.14,125.93,111.7,101.34,114.22,120.13,,,,,,,,,,,,
2004-01-19,2004,1,109.79,104.94,114.04,102.32,150.22,112.66,120.51,106.0,124.82,111.57,102.82,114.11,118.45,,,,,,,,,,,,
2004-01-26,2004,1,111.4,105.89,115.29,101.72,149.58,113.18,120.15,105.57,124.23,112.36,105.05,114.45,116.39,1.88,2.41,1.4,2.12,3.04,2.75,33383.32,29692.54,32479.67,32010.35,23451.5,44946.77
2004-02-02,2004,2,113.91,107.37,117.34,101.51,148.64,114.58,119.85,106.43,123.73,114.03,108.01,115.77,115.18,1.95,2.34,1.49,2.13,3.04,2.57,34065.35,30234.09,33022.0,32605.95,23936.67,45882.58
2004-02-09,2004,2,117.33,109.96,120.26,101.9,147.51,116.77,119.36,108.0,123.86,116.74,111.67,117.86,114.94,2.02,2.27,1.58,2.14,3.04,2.38,34747.38,30775.65,33564.33,33201.56,24421.83,46818.39
2004-02-16,2004,2,120.76,112.79,123.11,103.08,146.69,,118.78,110.57,124.35,120.21,114.64,120.7,114.25,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-02-23,2004,2,124.03,115.2,125.96,104.64,146.05,,118.7,113.71,125.79,123.51,117.18,,114.41,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-01,2004,3,127.2,118.06,129.17,106.19,145.0,127.71,118.92,117.57,127.71,126.94,120.24,128.43,114.74,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-08,2004,3,130.45,120.97,132.48,108.33,144.21,131.91,119.19,121.43,129.37,130.59,122.83,132.41,115.8,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-15,2004,3,133.53,123.84,135.71,110.86,143.34,135.78,119.46,125.14,130.97,134.06,125.56,136.38,116.73,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-22,2004,3,135.73,126.7,138.22,113.4,142.46,138.93,120.16,128.0,132.66,137.19,127.32,139.61,118.3,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-03-29,2004,3,136.85,128.41,139.33,115.94,141.83,141.04,120.74,129.86,133.77,139.47,128.03,141.57,119.64,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
