TIME,year,month,EL_peaches_jaunes,ES_peaches_jaunes,HU_peaches_jaunes,IT_peaches_jaunes,PT_peaches_jaunes,DE_peaches_jaunes,BE_peaches_jaunes,ES_peaches_blanches,HU_peaches_blanches,IT_peaches_blanches,DE_peaches_blanches,BE_peaches_blanches,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2016-10-03,2016.0,10.0,74.686,65.42,75.06618181818182,70.5502,79.6,81.15118279569893,81.15118279569893,71.888,78.526,70.54545454545455,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-10,2016.0,,76.486,65.452,75.10454545454544,71.1004,80.18181818181817,81.15118279569893,81.15118279569893,69.732,78.60799999999999,70.9090909090909,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-31,2016.0,,80.57488888888889,68.1536,75.6110909090909,71.83399999999999,80.54545454545455,81.15118279569893,81.15118279569893,69.17999999999999,79.55799999999999,71.36363636363636,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,,-0.202598000426452,
2017-04-24,,,84.66377777777778,70.8552,79.10181818181817,72.751,81.0909090909091,81.15118279569893,81.15118279569893,68.88000000000001,83.13999999999999,71.81818181818183,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-05-01,,5.0,88.75266666666667,73.5568,79.00483333333332,73.668,81.81818181818183,81.15118279569893,81.15118279569893,69.4,84.02327272727271,72.27272727272728,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-05-08,,5.0,92.84155555555554,76.2584,78.90784848484847,74.58500000000001,82.72727272727272,81.15118279569893,81.15118279569893,70.1,84.90654545454544,72.72727272727272,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-05-15,,5.0,96.93044444444445,78.96,78.81086363636364,75.502,83.63636363636365,81.15118279569893,81.15118279569893,70.8,85.78981818181818,73.18181818181819,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-05-22,,5.0,101.01933333333332,81.66159999999999,78.71387878787878,76.419,84.54545454545453,81.15118279569893,81.15118279569893,71.5,86.6730909090909,73.63636363636364,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-05-29,,5.0,105.10822222222221,84.36319999999999,78.61689393939393,77.336,85.45454545454545,81.15118279569893,81.15118279569893,72.2,87.55636363636363,74.0909090909091,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-06-05,,6.0,109.1971111111111,87.06479999999999,78.5199090909091,73.7356,86.36363636363637,81.15118279569893,81.15118279569893,72.9,88.43963636363635,70.78854545454546,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-06-12,,6.0,113.28599999999999,89.76639999999999,78.42292424242424,68.9518,87.27272727272728,81.15118279569893,81.15118279569893,73.6,89.32290909090908,66.06127272727272,81.28900332225913,81.28900332225913,,,,,,,,,,
2017-06-19,2017.0,6.0,96.186,92.46799999999999,78.3259393939394,63.9846,88.18181818181817,81.15118279569893,81.15118279569893,73.66,90.2061818181818,65.46772727272727,81.28900332225913,81.28900332225913,44198.4823908691,,,28185.321367196935,,,,1.03228275064662,,0.340531561461897
2017-06-26,2017.0,6.0,85.086,89.26599999999999,78.22895454545454,58.334,88.9090909090909,81.15118279569893,81.15118279569893,72.74600000000001,91.08945454545454,64.87418181818181,81.28900332225913,81.28900332225913,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-07-03,2017.0,7.0,79.886,83.18199999999999,78.13196969696969,52.5,85.45454545454545,81.15118279569893,81.15118279569893,72.064,91.97272727272727,64.28063636363636,81.28900332225913,81.28900332225913,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-07-10,2017.0,7.0,75.72999999999999,77.002,78.03498484848485,51.0,81.5909090909091,81.15118279569893,81.15118279569893,72.11999999999999,92.856,63.687090909090905,81.28900332225913,81.28900332225913,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-07-17,2017.0,7.0,72.81599999999999,72.316,77.938,50.5,77.72727272727272,81.15118279569893,81.15118279569893,70.24000000000001,82.538,63.093545454545456,81.28900332225913,81.28900332225913,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
